fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21
9084-0,RENTA LOCAL UF,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,9084-0A,"Domestic Bond, > 365",1010.2545,1018.3441,1023.2288,1020.1155,1024.938,1029.5555,1038.7085,1044.3012,1044.4487,1043.282,1043.3951,1041.1591,1049.5511,1057.6336,1060.0604,1062.3648,1068.6503,1072.4354,1076.0538,1084.5793,1089.9163,1084.5606,1075.6443,1092.9318,1098.7408,1106.7901,1109.8794,1115.6897,1114.0455,1113.8456,1111.2977,1113.6852,1109.955,1104.515,1106.2438,1113.7602,1118.318,1123.7332,1125.5461,1125.6914,1131.9522,1135.9115,1139.7848,1143.1135,1143.9563,1140.2726,1142.7264,1145.5022,1150.6097,1151.4701,1158.7051,1166.9581,1175.4129,1184.9093,1196.9339,1206.2385,1209.2593,1190.3694,1165.1324,1176.6287,1185.6355,1168.5447,1143.509,1173.1954,1189.3217,1183.7549,1181.5736,1201.5669,1190.0774,1202.8169,1214.635,1213.4714,1229.4576
8609-6,RENTA NOMINAL,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8609-6A,"Domestic Bond, > 365",1398.4015,1400.8952,1400.5723,1403.3485,1403.9296,1410.3169,1420.4381,1425.4794,1419.4912,1421.2685,1417.4749,1414.5448,1422.4434,1429.4181,1433.6483,1442.773,1448.0256,1455.8591,1460.7049,1471.7546,1478.1261,1477.2062,1469.7262,1485.4872,1491.4592,1498.2177,1502.4027,1511.6516,1512.1026,1515.1024,1517.3419,1518.3083,1515.118,1514.9435,1513.8885,1519.1473,1525.3948,1530.3191,1533.7571,1535.3901,1539.2834,1543.4967,1547.1454,1550.2406,1550.9092,1548.6125,1552.6072,1558.1011,1563.0597,1564.6261,1573.9606,1582.2313,1597.4054,1615.5923,1631.8926,1642.2189,1647.639,1622.4259,1607.2639,1625.6886,1627.0621,1617.4887,1607.6284,1649.4432,1671.6599,1678.3745,1678.0256,1686.8125,1679.545,1687.4595,1692.1395,1692.0928,1701.2768
9145-6,RENTA NOMINAL CHILE,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,9145-6A,"Domestic Bond, > 365",,1001.6153,1002.6675,1004.9839,1007.3622,1011.6975,1018.8505,1022.472,1019.5767,1021.3232,1020.4559,1019.4313,1028.1672,1035.2492,1039.1454,1042.7217,1046.2665,1050.8676,1054.9122,1062.4422,1066.3749,1066.2705,1060.3202,1073.853,1080.5458,1084.9879,1089.1496,1095.8982,1095.5157,1097.2143,1098.7583,1099.1423,1098.1414,1097.6706,1097.4868,1102.8094,1107.9098,1110.8487,1113.2054,1116.4417,1118.188,1120.5962,1123.1564,1126.8934,1126.9443,1125.7078,1129.9057,1135.3631,1138.7173,1141.2022,1147.6686,1153.5009,1162.0054,1175.9502,1185.6751,1192.086,1194.8528,1182.9281,1160.3771,1164.9025,1165.4953,1148.3812,1124.4428,1128.099,1119.657,1120.9242,1123.4458,1128.9816,1123.8442,1132.1662,1140.1219,1140.0917,1148.294
8028-4,RETORNO L.P. UF,B,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8028-4B,"Domestic Bond, > 365",1861.3169,1877.2631,1895.1263,1882.8214,1891.9948,1899.8108,1919.937,1932.2785,1934.4296,1946.0476,1942.8809,1939.1526,1953.8213,1981.8811,1992.4675,2005.9819,2017.6131,2031.3657,2056.3887,2100.8516,2140.9941,2128.0547,2071.5153,2114.4114,2134.6636,2166.0434,2173.742,2193.9559,2187.8124,2180.7129,2171.6698,2179.4811,2172.5549,2143.1992,2145.0087,2173.4341,2180.0283,2196.7808,2212.5122,2218.132,2228.8665,2242.216,2255.5772,2271.639,2274.9938,2266.2669,2278.55,2302.6305,2318.7491,2329.7064,2383.0988,2404.078,2459.1064,2509.6174,2584.0382,2641.8725,2634.5545,2519.2767,2351.8974,2430.0025,2477.4086,2398.8303,2300.3585,2382.9807,2481.6165,2487.7004,2476.3918,2535.9324,2462.6852,2489.5481,2511.1828,2543.9557,2605.9055
8577-4,SANTANDER A,APV,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8577-4APV,"Balanced, Aggressive",1838.9202,1867.3409,1873.1018,1905.9776,1910.1689,1905.2804,1943.7176,1882.7528,1822.4838,1924.0189,1947.963,1921.0877,1807.0622,1771.1707,1842.5745,1841.1877,1902.4297,1836.4961,1906.4386,1968.9261,1923.8929,1924.534,1932.8763,1928.6913,1929.2203,1983.3742,2083.8756,2116.3343,2154.2314,2134.6967,2178.4395,2135.5972,2189.3205,2234.6063,2222.3594,2214.1783,2308.4906,2199.5268,2184.8524,2217.4412,2207.9265,2181.5439,2217.856,2258.4321,2216.9841,2162.813,2139.643,2108.1597,2176.5669,2181.0241,2247.6909,2287.5972,2250.4917,2286.2124,2315.0029,2268.4632,2342.6738,2388.6939,2545.7584,2508.2845,2573.0465,2455.7313,2122.8483,2296.8696,2307.3977,2454.0868,2445.225,2542.974,2518.079,2473.7288,2713.8983,2687.0776,2790.9606
8159-0,SANTANDER ACCIONES ASIA EMERGENTE,APV,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8159-0APV,Emerging Equity,2079.6606,2074.0525,2101.036,2179.6729,2152.5462,2138.9687,2094.6532,1977.3008,1942.6173,2071.5672,2090.6051,2060.5028,1881.1239,1824.8626,1936.7598,1889.3166,1962.6573,1917.6679,2014.3589,2136.8206,2117.3052,2060.6912,2053.8737,1988.2792,2047.2292,2107.6503,2225.0448,2279.9806,2389.0735,2392.2414,2459.3374,2409.5973,2431.5952,2535.2908,2590.5519,2524.0577,2651.3655,2481.8311,2486.5404,2514.2765,2586.7544,2543.2624,2515.2906,2615.1875,2493.9321,2351.705,2386.9925,2392.9133,2418.9773,2445.2119,2606.5864,2653.1431,2569.3359,2600.7683,2642.0355,2616.5718,2675.7684,2803.5763,3118.9636,3036.613,3093.8891,3046.2825,2713.6484,2908.5642,2782.4874,3069.7165,3080.9095,3262.7877,3250.1147,3288.5332,3531.4906,3467.0078,3754.4679
8090-K,SANTANDER ACCIONES GLOBAL DESARROLLADO,APV,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8090-KAPV,International Equity,1449.26,1483.7403,1482.5996,1479.2947,1500.2304,1509.6321,1586.692,1549.2906,1485.5161,1588.0231,1623.3275,1608.9687,1472.3243,1445.102,1484.3901,1478.0362,1548.9388,1438.8678,1492.963,1554.8454,1503.1504,1468.8167,1531.3735,1549.973,1529.6374,1576.9609,1631.8376,1661.9451,1717.5592,1702.6995,1713.1206,1651.621,1708.0203,1743.0135,1791.3422,1737.8083,1796.1262,1705.655,1676.2014,1724.1889,1785.351,1818.1143,1830.7641,1964.7739,1912.2947,1852.4923,1810.9685,1728.8947,1765.3947,1800.2976,1884.2785,1952.4172,1931.757,1945.7651,2020.0625,2012.1203,2070.4853,2146.8929,2425.8141,2302.0854,2443.3832,2300.7288,1954.3117,2111.8382,2093.3026,2148.1396,2075.1713,2208.606,2163.8956,2071.6166,2272.4243,2145.2558,2248.3638
8058-6,SANTANDER ACCIONES GLOBAL EMERGENTE,APV,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8058-6APV,Emerging Equity,2803.8079,2797.0633,2783.4855,2893.6352,2828.0519,2833.8321,2810.1758,2679.43,2592.3591,2760.2728,2779.43,2704.9954,2482.1094,2450.52,2635.7111,2606.3772,2639.4087,2606.2526,2733.7436,2875.1982,2831.5897,2789.8902,2751.6092,2730.01,2789.3943,2883.971,3035.8897,3075.9752,3189.0602,3174.3403,3275.5408,3229.5669,3246.9579,3334.0019,3408.7175,3330.8859,3509.6931,3330.5844,3297.5744,3305.2519,3301.8864,3227.3124,3266.8817,3360.7163,3243.1687,3120.0905,3121.344,3103.7107,3184.6598,3170.993,3276.4473,3348.6307,3263.5822,3311.415,3363.9598,3254.3832,3357.5201,3508.4226,3847.2122,3766.3868,3833.5244,3704.0778,3176.4527,3403.8742,3307.8426,3604.893,3595.1169,3771.2375,3716.1696,3733.7924,4071.6292,3973.2396,4281.6587
8160-4,SANTANDER ACCIONES LATINOAMERICA,APV,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8160-4APV,International Equity,6868.2328,6976.0676,6484.1203,6897.7894,6568.3339,6730.9945,6541.9213,6097.7326,5719.7912,5987.2525,6055.4752,5757.566,5520.5633,5515.7949,6184.9064,6393.7785,6184.2802,6378.4737,6694.4733,7133.7397,6868.0125,7443.5516,6657.8486,6712.6484,6988.5652,7348.2843,7616.6009,7511.406,7457.5286,7356.5369,7733.3684,7800.6184,8008.3673,7829.9377,7796.9399,7512.1626,8332.4215,8117.1672,7887.6152,7977.3809,7126.7509,6917.0209,7647.955,7256.9199,7439.769,8125.324,7707.8443,7702.8824,8249.8522,8100.0134,7796.5655,8020.7105,8147.8163,8248.4254,8600.4218,8061.1264,8444.2776,8958.7111,9303.3386,9499.5058,9678.962,8591.4009,5570.8765,5890.8725,5883.7043,6382.2611,6504.5384,6383.421,5852.36,5813.8943,7008.7654,7059.9687,7035.2661
8488-3,SANTANDER ACCIONES USA,APV,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8488-3APV,International Equity,6695.7004,6876.8332,6875.1875,6709.5143,6826.0958,6920.2918,7396.2453,7214.0246,6953.8855,7492.561,7711.7675,7625.5084,7012.1766,6951.451,7062.0632,6977.5532,7393.7665,6964.3645,7223.9857,7462.1701,7169.288,7030.9409,7506.5662,7606.8129,7453.6161,7744.7422,7900.9157,7970.3664,8142.2746,8068.5676,8073.8056,7767.2155,8032.4431,8200.2698,8549.792,8217.4825,8497.3259,8050.5777,7971.9652,8095.9953,8556.2728,8841.7076,8983.111,9833.1923,9563.6015,9403.3669,9188.6578,8572.082,8833.691,9016.9049,9517.0137,9882.9626,9664.042,9849.3536,10300.0417,10385.2211,10639.3854,10825.2951,12536.2752,11636.6587,13083.3046,12469.2316,11803.4624,13232.4692,14250.1148,15715.6229,15769.0023,17411.5221,17285.5421,17442.0187,18503.2199,18094.8629,18513.9187
8576-6,SANTANDER B,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8576-6APV,"Balanced, Moderate",1515.0495,1535.8336,1540.7984,1561.6236,1564.0093,1556.5567,1580.475,1547.9012,1509.2432,1570.991,1582.9592,1565.704,1502.9793,1487.088,1533.4886,1534.6454,1572.3573,1535.5686,1583.1231,1630.0028,1604.4528,1604.9588,1602.921,1602.4254,1606.4385,1645.5025,1713.8451,1736.8424,1760.2073,1744.8929,1771.0471,1745.7352,1777.5483,1804.1672,1788.7831,1790.8414,1850.1017,1785.3581,1778.7749,1800.6537,1794.1004,1777.2343,1799.7685,1821.339,1797.0706,1761.095,1750.3226,1733.6966,1783.2494,1787.7814,1834.9005,1862.4339,1843.1049,1874.9562,1898.1745,1875.4715,1920.0365,1933.8601,2015.24,2010.802,2049.3925,1971.0642,1758.8607,1885.2843,1911.5431,2012.7022,2016.3022,2082.4102,2054.4979,2035.2934,2188.4315,2176.2178,2249.9869
8287-2,SANTANDER BONOS Y LETRAS,APV,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8287-2APV,"Domestic Bond, > 365",1485.0209,1499.4736,1510.9668,1499.9815,1509.0513,1518.3164,1540.2407,1551.8994,1550.4493,1553.0345,1551.8615,1547.5295,1567.7569,1584.701,1589.8708,1596.9056,1609.6899,1618.3066,1629.1071,1645.7556,1657.2623,1648.3171,1633.0494,1668.686,1682.4964,1697.8787,1703.5042,1715.5063,1711.5393,1711.4169,1709.4401,1716.711,1706.7759,1697.0998,1697.391,1712.738,1720.7914,1732.2294,1738.0596,1739.5133,1751.0095,1758.8913,1766.2472,1772.647,1774.2608,1767.2178,1773.0753,1779.1106,1790.9902,1793.8045,1809.6709,1823.1222,1851.1505,1873.2316,1909.7968,1934.3528,1940.9951,1887.8586,1848.0252,1897.3519,1918.9925,1871.6615,1831.801,1902.5521,1966.9971,1966.463,1964.8804,2015.9467,1984.0847,2008.4215,2033.0992,2042.7814,2082.2097
8578-2,SANTANDER C,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8578-2APV,"Balanced, Moderate",1560.7237,1580.3431,1587.5169,1595.7398,1599.0507,1594.3291,1621.1508,1605.2704,1575.3821,1618.2541,1626.5017,1611.8513,1575.8257,1572.2561,1608.1357,1611.4534,1637.4935,1613.0882,1648.5982,1691.5733,1676.9869,1673.4853,1649.8694,1669.3522,1673.4754,1705.7571,1757.6204,1779.4383,1796.1948,1780.2772,1795.0601,1774.534,1796.8265,1806.8042,1791.8829,1797.4329,1837.7972,1795.7826,1800.3254,1817.1968,1807.6416,1800.5685,1821.3929,1840.0708,1825.9993,1805.4117,1801.302,1802.4578,1842.1165,1844.9492,1892.6233,1912.474,1917.8075,1962.5574,2007.9491,2008.0826,2038.9918,2030.3497,2065.8525,2097.938,2129.5164,2050.5123,1882.9706,2007.3414,2069.8505,2141.437,2138.4861,2198.1873,2148.1873,2138.9747,2250.0124,2255.7346,2315.1399
8900-1,SANTANDER D,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8900-1APV,"Balanced, Conservative",1271.7578,1286.8001,1290.3901,1289.6559,1293.1202,1292.6731,1316.0994,1316.4984,1302.2422,1322.0285,1327.952,1319.4964,1310.341,1311.8039,1329.6564,1332.7642,1345.6883,1336.5349,1354.5873,1384.6998,1383.0602,1375.7957,1352.4133,1377.5756,1382.6334,1402.464,1425.1317,1439.9942,1446.2001,1433.4382,1435.2694,1424.5872,1432.6932,1427.0155,1418.9935,1424.7323,1443.1146,1429.1852,1436.7825,1444.9458,1439.0584,1438.6152,1453.4542,1465.1831,1461.9458,1454.7471,1456.7309,1464.2858,1488.9531,1493.0928,1524.4737,1537.9683,1558.1557,1598.6977,1645.3865,1658.4792,1667.3192,1635.4914,1622.1111,1672.0558,1684.7676,1626.1362,1533.2822,1621.6367,1690.4889,1719.4396,1716.387,1756.2021,1703.6998,1706.7607,1753.9801,1771.9092,1804.4535
8906-0,SANTANDER DEUDA LATAM,APV,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6.0,P,8906-0APV,"International Bond, > 365",1149.2207,1168.9544,1171.3998,1198.8899,1210.068,1193.5622,1188.6466,1151.3632,1103.2844,1138.1795,1135.2582,1105.6733,1095.9188,1108.3844,1156.8693,1186.0519,1201.4091,1225.9899,1255.5912,1292.5165,1290.7079,1299.1638,1263.4331,1270.7945,1298.4238,1322.553,1332.1908,1351.6124,1360.2133,1366.7094,1383.0469,1401.6959,1414.8095,1427.953,1433.0778,1431.7929,1438.2935,1418.3723,1412.49,1411.4343,1375.3509,1349.0626,1385.8454,1345.937,1358.9184,1364.5444,1350.5884,1354.2135,1393.6645,1416.8024,1428.8775,1432.7394,1447.0034,1484.2899,1502.6959,1447.9838,1471.3185,1486.6262,1483.9781,1513.9984,1548.4935,1542.1651,1188.5773,1219.6689,1310.1024,1361.585,1395.7465,1423.7247,1412.7927,1421.3534,1480.7785,1512.591,1501.3469
9490-0,SANTANDER DEUDADOLAR,EJECU,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6.0,D,9490-0EJECU,"International Bond, > 365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.3936,99.4753,97.8189,97.8273,96.9874,96.9295,96.5938,97.2505,97.5565,97.1154,96.0237,95.5991,96.3736,98.5235,98.941,101.3671,101.5781,102.6736,104.9995,105.2837,108.0821,107.4725,107.2951,108.0491,108.5693,110.3741,111.0626,103.0949,108.0884,109.7354,111.7171,114.525,113.3052,113.0518,112.8493,115.4851,115.8288,114.7594
8387-9,SANTANDER E,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8387-9APV,"Balanced, Conservative",1643.5448,1660.1011,1663.5442,1656.2285,1660.4083,1661.2092,1687.5812,1702.3532,1697.1367,1705.7319,1706.5291,1702.1901,1714.8313,1732.3134,1744.7628,1747.4832,1753.844,1760.8702,1774.1631,1798.5089,1805.9642,1796.5572,1774.396,1810.8859,1821.523,1841.3547,1855.7977,1871.2332,1872.7182,1861.9587,1858.3783,1854.7511,1851.7263,1840.7809,1833.0683,1847.4415,1855.563,1857.919,1870.2629,1878.4811,1886.1651,1894.3244,1907.8312,1921.4446,1921.9296,1914.4753,1924.5846,1936.7116,1955.7808,1961.0773,1990.6519,2003.5127,2040.2612,2086.6288,2144.5688,2174.8362,2177.3951,2107.7295,2069.4081,2143.1706,2157.0061,2089.4721,2037.9057,2146.3597,2242.9266,2250.8696,2243.4424,2299.0887,2233.8879,2252.5669,2281.2634,2300.0576,2343.6314
9405-6,SANTANDER F,INVER,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6.0,P,9405-6INVER,"Domestic Bond, > 365",,,,,,,,,,,,,,,,,,,,,,,,1000.8131,1002.6504,1008.5464,1011.7206,1015.5527,1012.4698,1012.3559,1010.7984,1014.4622,1006.6711,1001.7597,1002.8043,1010.4686,1016.1237,1021.3911,1022.5753,1022.3655,1028.2756,1031.5868,1034.2007,1036.6707,1037.3321,1033.8739,1035.9801,1038.3612,1043.9815,1044.721,1051.4311,1058.568,1067.232,1077.0628,1088.6964,1097.6732,1102.3303,1081.3225,1076.2146,1095.3372,1106.5089,1087.617,1078.2896,1106.1363,1128.0192,1124.4766,1121.8417,1142.9615,1134.1194,1146.183,1157.9357,1157.1077,1170.8087
8057-8,SANTANDER MONEY MARKET,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8057-8APV,"Domestic Bond, < 365",4627.561,4637.3979,4648.249,4658.8354,4670.0425,4680.8379,4692.355,4704.0185,4715.6032,4727.8821,4740.2687,4753.6307,4767.7129,4781.6892,4796.5081,4810.3422,4824.271,4837.6161,4851.0797,4864.3248,4877.0417,4890.2335,4903.0417,4916.4259,4930.4834,4941.5261,4953.5895,4964.6422,4975.2849,4985.1033,4994.499,5003.7166,5012.5651,5021.6573,5030.6609,5040.0141,5049.6558,5058.2025,5067.4502,5076.2305,5085.2578,5093.9833,5103.0122,5112.0719,5120.8082,5129.7206,5139.05,5149.9212,5160.6737,5170.7681,5182.0,5192.9681,5203.8244,5213.7054,5222.882,5231.6821,5240.9317,5248.1271,5255.4278,5262.4863,5268.9753,5275.0472,5283.8643,5296.6065,5298.5098,5299.1807,5299.8078,5300.414,5300.9113,5301.4028,5301.8563,5302.3124,5302.7224
8908-7,SANTANDER PRIVATE BANKING AGRESIVO,APV,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8908-7APV,"Balanced, Aggressive",1423.1649,1461.9405,1455.9549,1467.6169,1481.7599,1476.716,1525.5123,1495.0083,1443.8918,1519.0611,1530.9934,1521.8728,1438.0586,1427.295,1473.0951,1476.4255,1517.7175,1468.4207,1522.555,1558.9806,1528.0031,1530.1588,1550.8258,1563.0812,1556.6733,1600.5149,1667.6026,1695.7042,1737.4365,1719.9707,1752.2253,1719.0173,1765.8756,1807.2189,1801.0334,1805.6748,1870.489,1790.0161,1771.1344,1812.7478,1836.1779,1848.2295,1867.0438,1936.4317,1914.6859,1862.5188,1836.8629,1787.0609,1835.5227,1846.2322,1901.6796,1941.1631,1904.3122,1936.7239,1975.9529,1965.9445,2023.8086,2042.5904,2182.9791,2141.8061,2213.8865,2085.2209,1883.391,2049.4347,2039.4649,2141.0952,2114.2783,2200.033,2167.7862,2105.3531,2305.028,2262.5996,2329.1435
8910-9,SANTANDER PRIVATE BANKING CONSERVADOR,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8910-9APV,"Balanced, Conservative",1139.7552,1142.4717,1145.8466,1147.9012,1151.5327,1156.3237,1163.8885,1167.324,1169.5329,1172.4301,1173.2444,1175.4816,1182.9252,1188.2879,1192.3861,1196.2993,1200.0402,1203.2366,1207.0954,1210.3597,1213.3658,1216.6632,1219.6076,1223.2706,1227.6467,1231.4048,1234.5316,1237.9193,1240.2873,1242.2344,1244.235,1246.7481,1248.3257,1248.9729,1251.8214,1254.561,1258.0249,1261.0476,1263.0724,1265.6611,1267.9979,1270.4333,1273.0446,1275.2815,1277.5629,1279.6567,1282.3331,1286.0994,1289.105,1291.9435,1295.2012,1298.6069,1302.6296,1312.5968,1327.5635,1334.6716,1341.7999,1334.3661,1352.4603,1367.6162,1384.058,1358.5003,1339.8683,1390.8855,1426.9504,1430.7516,1426.6291,1462.4122,1451.3204,1458.2815,1486.9779,1485.9043,1502.6606
8911-7,SANTANDER PRIVATE BANKING MODERADO,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8911-7APV,"Balanced, Moderate",1291.4802,1310.4401,1310.7336,1314.293,1322.8196,1316.8615,1340.7386,1333.4333,1310.9093,1342.4132,1347.3229,1342.9797,1316.1183,1313.2754,1338.0582,1343.1907,1361.2978,1345.3594,1373.9875,1393.7735,1382.7481,1387.096,1386.879,1398.8088,1398.3899,1422.3164,1453.44,1467.5785,1486.104,1478.583,1495.5484,1486.3033,1501.5246,1521.7856,1514.1239,1522.2917,1548.1256,1515.8713,1511.6109,1527.2987,1535.4119,1541.4413,1554.1589,1579.9312,1574.182,1555.6955,1545.5711,1531.515,1556.3033,1560.5267,1587.8624,1605.553,1598.817,1620.3147,1645.4736,1653.2461,1677.9018,1672.634,1721.929,1719.7931,1754.716,1703.3069,1616.9835,1708.5765,1713.8092,1758.3013,1752.2103,1788.3871,1773.4118,1758.3876,1843.8313,1829.0983,1861.4962
8615-0,SANTANDER RENTA CORTO PLAZO,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8615-0APV,"Domestic Bond, < 365",1147.0507,1149.5396,1152.2409,1154.8586,1157.6458,1160.3943,1163.2929,1166.1991,1169.1031,1172.1484,1175.2043,1178.5074,1181.9598,1185.4419,1189.1271,1192.6023,1196.0468,1199.374,1202.7324,1206.0452,1209.2393,1212.5266,1215.7306,1219.0519,1222.421,1225.2728,1228.336,1231.0931,1233.7716,1236.2673,1238.6014,1240.8542,1243.0431,1245.3254,1247.5666,1249.8972,1252.2957,1254.5207,1256.8387,1259.0738,1261.3297,1263.516,1265.7838,1268.0093,1270.1509,1272.3658,1274.7044,1277.3911,1280.3171,1282.8297,1285.6206,1288.3886,1291.1135,1293.5605,1295.8833,1298.0995,1300.2751,1302.1138,1303.8437,1305.5678,1307.2354,1308.7424,1310.6973,1313.722,1314.5705,1314.7961,1314.9586,1315.1442,1315.2698,1315.3951,1315.536,1315.6759,1315.7856
8082-9,SANTANDER RENTA LARGO PLAZO PESOS,APV,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8082-9APV,"Domestic Bond, > 365",3274.8944,3286.1274,3294.279,3296.1083,3304.6413,3323.3724,3342.5475,3354.198,3347.1015,3356.7688,3357.1472,3354.7973,3377.2268,3401.3555,3420.1894,3436.8142,3448.2538,3464.0864,3475.8892,3497.2266,3510.7801,3515.3119,3509.1922,3541.44,3562.7107,3579.0962,3593.5511,3614.6686,3617.8054,3624.8654,3632.8101,3640.5423,3633.145,3632.1718,3632.7791,3652.2266,3672.7439,3682.6591,3692.73,3702.3432,3712.3735,3721.7386,3732.6858,3742.8813,3745.4131,3741.0475,3756.0072,3772.2486,3786.5644,3795.6556,3818.1699,3837.942,3872.9986,3915.1423,3957.229,3983.6665,3999.3419,3956.9736,3920.428,3971.3229,3992.8807,3961.0342,3946.5359,4064.6095,4124.2459,4135.0857,4139.0505,4182.1266,4168.3273,4193.8293,4218.6942,4223.1793,4261.1766
8077-2,SANTANDER RENTA LARGO PLAZO UF,APV,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8077-2APV,"Domestic Bond, > 365",3549.8472,3578.8416,3604.5354,3590.6427,3612.3799,3635.1423,3670.0199,3689.5229,3694.5004,3693.4627,3696.9643,3688.3254,3730.808,3760.5742,3772.4194,3784.4207,3813.3006,3826.7612,3840.011,3868.2135,3886.1336,3875.4493,3860.2888,3922.1407,3945.8052,3976.4964,3989.3621,4008.5279,4006.1237,4009.5438,4005.9711,4022.2458,4002.6792,3987.3486,3996.2645,4028.278,4050.1184,4071.7506,4079.4712,4079.9963,4106.1985,4122.0979,4136.5424,4147.548,4154.0756,4143.7581,4152.4462,4159.387,4182.2125,4186.0773,4211.5946,4242.9868,4285.4097,4318.9159,4374.0722,4415.2468,4433.9399,4352.3637,4317.5686,4396.6998,4441.9225,4370.8153,4325.0083,4431.6811,4522.0673,4510.7193,4511.0073,4606.5398,4564.8474,4617.5872,4673.3659,4679.1772,4744.9038
8280-5,SANTANDER RENTA MEDIANO PLAZO,APV,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8280-5APV,"Domestic Bond, < 365",1786.237,1794.3516,1802.0372,1801.2582,1810.6663,1818.526,1829.3123,1837.1263,1842.1418,1842.9258,1846.1886,1848.854,1859.5297,1871.2714,1877.4865,1884.1257,1893.7337,1899.2734,1904.7142,1912.5859,1917.5584,1919.9509,1921.0988,1932.6877,1941.8894,1951.4133,1956.9476,1964.0638,1967.1194,1971.1539,1972.4649,1977.8327,1977.3099,1974.5336,1980.6579,1988.9494,1995.8322,2002.4756,2005.8265,2009.3911,2015.701,2020.6083,2025.3206,2029.426,2032.53,2032.7689,2037.2494,2042.4537,2048.8823,2052.2375,2058.9784,2067.4016,2077.7503,2087.404,2098.0219,2105.4206,2111.9569,2103.9099,2102.6009,2114.2774,2122.723,2118.6757,2122.6564,2140.3216,2153.42,2152.1361,2153.0401,2164.1683,2162.5475,2170.6801,2179.7804,2178.8886,2185.83
