fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,2015_return,2015_stdev,2016_return,2016_stdev,2017_return,2017_stdev,2018_return,2018_stdev,2019_return,2019_stdev,2020_return,2020_stdev,avg_ann_return,ann_stdev
8479-4,ITAU TOP USA,S,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8479-4S,International Equity,11.839778463310235,12.632315870743804,8.608484766815883,13.706906157396126,14.019648775597027,7.979743052416138,0.0,0.0,0.0,0.0,0.0,0.0,5.5779662587629675,6.524274000369486
8305-4,ITAÚ NATIONAL EQUITY,IT,Accionario Nacional Large CAP,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8305-4IT,Domestic Equity,-6.632880248617312,10.101233972325224,12.62175063962696,10.22865775364598,29.678027010658404,19.97809764029087,-12.54131964841163,10.1372655537985,-14.04585635828155,13.19498210317828,-12.056908027202507,34.58190937722706,-1.7138440588179815,17.79073643225863
9255-K,JAPÃ“N ACCIONARIO,B,Accionario Pais,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,9255-KB,International Equity,,,2.5256886359501074,14.293114424786152,14.321137284771513,9.668066339513878,-9.072741292282538,10.318537146253046,24.565236666855306,16.11426388225479,6.984565263050646,22.980826283186577,6.021811130739785,12.616953915004972
8482-4,LATAM,APV,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8482-4APV,International Equity,-11.918987487190114,14.867713019936357,16.57552425694564,18.937051313827602,11.778795145116373,11.105186932701312,-7.3048543315996195,20.7716490343893,17.197764555991803,11.148424868327107,-18.056272045563716,46.567573401347545,0.35912267621820426,15.61601099314706
8811-0,LATAM ACCIONARIO,B,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8811-0B,International Equity,-8.445663386255386,11.230800471984285,10.288964264629374,14.894189711545728,10.642737062451445,11.156385990746449,-4.7587101377247425,21.038639405487988,25.628740085058844,11.6859469721654,-21.89555706232661,49.43391308158807,0.7211440711837325,16.89652257742431
8249-K,LATAM CORP INVESTMEN,P,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6.0,D,8249-KP,"International Bond, > 365",,,,,6.117406495035982,1.1316483912955648,-2.133604976085901,1.7932182270789785,0.0,0.0,0.0,0.0,0.6321387845425575,3.559366225602983
8098-5,LATAM EQUITY,A,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8098-5A,International Equity,-17.849203142237226,16.305745691606404,24.14969802836213,20.54030133592982,2.4777674763647672,10.00973540564404,-4.250639720867122,20.26747901335768,10.21942130749325,12.476173586689734,-22.321855199370056,46.00222580176301,-2.542935482008435,17.430708923427844
8705-K,LATINOAMERICANO,APV,Accionario America Latina,FM DE LIBRE INVERSION,6.0,D,8705-KAPV,International Equity,-20.765204386839475,17.703334596280527,32.32680299976873,26.737567941205114,18.82782704590362,14.373850048375836,-18.40778962526143,23.75807621323773,6.746148202494506,20.410361999781294,-14.291262821531348,53.81381348447564,-1.201279353493978,21.98190142123856
8325-9,LIQUIDEZ DOLAR,A,"Fondos de Deuda < 90 Dias Internacional, Dolar",FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,D,8325-9A,"International Bond, < 365",0.05707194677011529,0.0035231873101841185,0.07805363235420248,0.0014228271604149506,0.4123579813664069,0.08574633528174153,1.262870125210358,0.10766182884006559,1.836313672122536,0.048688439253426474,0.6346274336747282,0.18018673742247546,0.7114909188193463,0.7062740735185075
8130-2,MERCADO MONETARIO,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8130-2A,"Domestic Bond, < 365",2.070834153374701,0.05531535630591139,2.38007158979594,0.028645851454630493,1.5111351928619232,0.07749974268302318,1.33972982572923,0.023634039403259977,1.1908754577589553,0.12819987552521844,0.1373228592995046,0.0625021522762815,1.4358115547534966,0.7817691023660431
8277-5,MERCADOS EMERGENTES,A,Accionario Emergente,FM MIXTO,4.0,P,8277-5A,Emerging Equity,-3.775850059907515,10.40415624367696,-1.8977087998158004,14.954331085912543,10.670835910411602,6.907413047651049,-16.238431005954055,5.803952003094235,25.45661970146922,15.17431389457919,6.632555956656061,22.085290790837107,2.660672481530413,14.247820932213573
8062-4,MID CAP,B,Accionario Nacional Otros,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8062-4B,Domestic Equity,-7.924750665154878,8.97507967978172,20.132594130906313,14.241360204984431,43.347408766756246,33.8191206416545,-7.182024333179349,12.311846945471537,-29.19360909602139,18.538597596211716,-13.053188590978138,35.44555406035147,-1.6309140260818755,26.134648877602444
8881-1,MID TERM,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8881-1A,"Domestic Bond, < 365",-1.1617806421656884,1.6742404833527058,3.413143232786564,1.243753514302151,1.4177786598225994,0.3182748064792552,0.9619985910271911,0.30580781764356496,1.3931747432210706,1.1778662745958275,1.7911559675735322,0.9419911792447753,1.293577230929488,1.476734969125023
8986-9,MID TERM UF,A,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8986-9A,"Domestic Bond, < 365",3.481011824664182,1.2995674461551765,2.4088330248420053,1.0678119187077983,0.9759025279971523,1.4407625144669698,1.6218889807491754,0.874585327609458,2.6217936634381322,1.2831709172240138,2.553299444870194,1.3155651235868493,2.2740344862215656,0.8699739610427402
8858-7,MILA,APV,Accionario Países MILA,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8858-7APV,International Equity,-4.272748422598327,11.612209226334297,-2.247248266848012,10.253822965480431,9.546141194202562,10.138883929231211,-10.402989507815096,11.40478204761398,14.489564834955093,8.727993221018602,-15.658216322510732,34.47534227251411,-1.980914765273667,11.53788382144162
8059-4,MONETARIO,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8059-4APV,"Domestic Bond, < 365",2.7211176519477576,0.06315322701129115,3.1338029242479415,0.05264159982418844,2.2409877026768,0.08633436055888076,1.9984900765650737,0.042007560281516886,2.0043869969221806,0.11541861785417422,0.6499995155721638,0.2789437854179853,2.121855188905508,0.8476639879477563
8757-2,MONETARIO I,UNICA,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8757-2UNICA,"Domestic Bond, < 365",1.1468122797898328,0.018394088240955793,1.2852372901306808,0.015833744825205696,1.1001498060513315,0.013199772589903886,1.1358691767668905,0.0185815668324809,1.177309197153198,0.013440710333075171,0.30682592919391016,0.10559665631392076,1.0248378997474106,0.3576233841731832
8952-4,MONETARIO NOMINAL,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8952-4A,"Domestic Bond, < 365",2.0164724766763342,0.12606316853084343,2.2601952859722774,0.058237249298556476,1.6035889529399716,0.08970081565357496,1.3962953922405763,0.012776408890474204,1.480277255582596,0.07307500766870104,0.4239682196489625,0.12955595246398277,1.528471210763649,0.6354386558569453
9166-9,MONETARIO XIX,UNICA,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,9166-9UNICA,"Domestic Bond, < 365",-4.823734010355274,8.372180764257951,3.307893021663477,3.1601814645955573,1.1006815952917526,5.498012169758137,-0.489345431221877,4.68954813549846,1.17416349822963,0.028779888063738265,0.27549001326550027,0.0996869016067783,0.05951067405016719,2.7227393726496762
9065-4,MONETARIO XVIII,UNICA,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,9065-4UNICA,"Domestic Bond, < 365",-2.1519458063532615,5.4379343064342365,1.6677486855841472,0.2124601586373102,0.9191552003249503,0.14494863740473368,1.1170803861462408,0.018341107776057824,1.248792058545578,0.04881095493315712,0.2732470000151421,0.09877388764186051,0.5043230823503109,1.3830491478941427
9253-3,MONETARIO XX,UNICA,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,9253-3UNICA,"Domestic Bond, < 365",,,2.3360811560739547,3.9953765458275927,2.189152052684773,5.568771694947713,0.49059530679333996,1.5853927508797383,1.1728253566320346,0.042536456816340724,0.2709992015528684,0.09811944077101716,1.0725065819441548,0.9478768314473779
8111-6,MONEY MARKET,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8111-6A,"Domestic Bond, < 365",0.07229904667866993,0.0010226847635647852,0.07042509081265358,0.0012299993925055123,0.07425738014157357,0.0014396581521167243,0.4445484827931834,0.013861338228653867,0.3892032325575112,0.05377751330696316,0.11197462163585747,0.04040374594075044,0.19365829397883783,0.17437138749457093
9564-8,MULTIACT CONSERVADOR,A,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6.0,P,9564-8A,"Domestic Bond, > 365",,,,,,,3.658389748276769,1.1489115957751215,1.940432992832819,3.941440552632959,-9.113730516539665,12.578742061308775,-0.671273291783725,6.931485679665558
9473-0,MULTIACTIVO AGRESIVO,A,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,9473-0A,"Balanced, Aggressive",,,,,2.4824342846921477,7.198639210029478,-6.463347715568912,10.589447025453774,12.489969738666783,9.172068253718482,1.4049108253289866,20.24803517664727,1.5003033953635558,7.774719203738968
9474-9,MULTIACTIVO MODERADO,A,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,9474-9A,"Balanced, Moderate",,,,,-3.5275474936118156,3.1244355383424067,-0.871074244918224,4.053293948903911,9.814384597972282,4.0508758599003265,-0.21976200571679483,12.176369248151415,0.7823732699275388,5.854434097842425
9033-6,PERMANENCIA EXTRA LP,A,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,9033-6A,"Domestic Bond, > 365",2.7294787521541686,2.1884317673699485,5.343055183733214,4.134748498522863,1.281643356412654,2.480151068286964,4.603946223390598,1.2337202713320532,1.1512426160352307,10.791733903575102,-3.274596625837556,12.002764241123167,1.933107078621532,3.0835673460823605
8245-7,PORTFOLIO LIDER,A,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8245-7A,"Balanced, Moderate",4.376785026892649,4.281582015149491,1.9871322187220208,4.875745576472415,9.018958733924354,3.9645875734684846,-2.700208089901046,3.6112555680804648,4.897193177593295,3.991884792790394,-3.408624469674426,14.436156129862843,2.269054905092016,4.772174473115013
8824-2,PRINCIPAL GESTION ESTRATEGICA A,A,Balanceado Agresivo,FM MIXTO,4.0,P,8824-2A,"Balanced, Aggressive",1.295595705744934,8.51187167074593,1.343818009206199,8.80848535263081,11.590766782790208,6.833784117969153,-11.997697975932164,6.560277346559554,16.767648517588853,9.395161621355948,-0.7090779369092748,22.71787568539824,2.63378992292711,10.076422355905875
8825-0,PRINCIPAL GESTION ESTRATEGICA B,A,Balanceado Moderado,FM MIXTO,4.0,P,8825-0A,"Balanced, Moderate",0.7681599087150826,6.439993570996617,1.8364491861696086,6.513868770418367,7.904892294023513,5.557419529721168,-9.192072191547574,5.01287403819127,12.98042813090905,5.800671171417099,0.7409076742427301,18.61451030949445,2.274357243638625,7.5138606826334335
8826-9,PRINCIPAL GESTION ESTRATEGICA C,A,Balanceado Moderado,FM MIXTO,4.0,P,8826-9A,"Balanced, Moderate",1.5043136516976752,4.759588009357575,2.2023895300243845,4.924406229385969,5.1663812719556335,4.105648673279354,-4.59359554126737,3.5587434511877922,12.829034160269991,4.017860664946861,1.3814325699522678,14.770728851088785,2.9508374548077754,5.734436760511992
8827-7,PRINCIPAL GESTION ESTRATEGICA D,A,Balanceado Conservador,FM MIXTO,4.0,P,8827-7A,"Balanced, Conservative",1.8508943649089948,3.1642841019834598,3.0251322669662795,3.5899726968868735,1.1435372716494419,2.776891702625932,-1.5455154315551223,2.165239073723304,10.899497718186769,5.786009807501009,2.49470714943123,11.550208535078013,2.9087053235227867,4.197230801193096
8251-1,PRINCIPAL LIFETIME 2020,A,Balanceado Moderado,FM MIXTO,4.0,P,8251-1A,"Balanced, Moderate",1.3026786945075308,5.586108952620564,2.840928417380395,7.6308205981652515,10.182027269164816,5.490787783132973,-4.9076248646379605,4.2541250159776185,10.492670394337456,4.348643560793344,-0.11376531329405637,10.8926346945482,3.1526558086302225,6.038472386236514
8252-K,PRINCIPAL LIFETIME 2030,A,Balanceado Agresivo,FM MIXTO,4.0,P,8252-KA,"Balanced, Aggressive",0.04587522389325471,7.250278248618476,2.4729227181593094,8.403282919110055,12.09815375016252,6.008175401364612,-8.712478282354773,6.230184461380727,12.9596044462428,6.074266475756257,1.0244333483193202,15.8886580570731,3.0452464674488144,8.142056063706713
8600-2,PRINCIPAL LIFETIME 2040,A,Balanceado Agresivo,FM MIXTO,4.0,P,8600-2A,"Balanced, Aggressive",-0.6860122802261004,9.068022789686342,2.1223708620837334,8.414776284459618,12.523957910380856,6.107737690121285,-10.59369972304054,7.503594979675288,14.736874716559267,7.99999018756877,-0.2541460993852662,20.16779798994433,2.6180403433456956,9.361530622914685
8089-6,PROGRESION DEUDA LP,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8089-6A,"Domestic Bond, > 365",2.7828889699528903,1.8468665012261403,5.090019258517264,3.4017766533463503,0.983329588545101,2.0187486329815316,3.530881369926697,1.059552110037253,4.185513223752646,6.180453472330651,3.244213116113026,6.691752615166398,3.294966046193659,1.3913331244607074
8788-2,PROTECCION,A,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8788-2A,"Balanced, Conservative",4.326795590086463,3.235408604810021,1.698531380291124,3.496325222753856,6.342544202290767,4.631672074471776,-0.5697068916584724,2.460118068609807,-2.4653251511160823,7.021954544652587,-4.237157255016233,8.723114597883,0.7817892237029778,4.046288898190793
8316-K,PROTECCION BANCOESTADO,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,8316-KA,"Domestic Bond, < 365",3.0396763241215874,0.43791811895701105,3.4656592433055744,0.6291396581563768,2.438091391143904,0.45586552764947014,2.1863258026792343,0.3895753208925593,3.0688924418279306,0.854350109772193,2.0140660201957594,0.9536511940040111,2.7007875699958994,0.572823098609409
8411-5,RENDIMIENTO NOMINAL,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8411-5A,"Domestic Bond, > 365",-1.1453967419653432,1.083181310860865,4.906990590852267,1.3183548149078774,2.257900551512715,0.9237490228084544,2.034304666486353,0.570179642724431,4.388194293625425,4.139109841591897,2.6753039180534843,2.4703591036604218,2.500731549224655,2.142508877132999
9003-4,RENTA ACTIVA,A,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,9003-4A,"Domestic Bond, > 365",2.3732876539172,1.297885036891144,5.197068034179564,2.748422447219886,1.4838540323135918,1.333898947922314,2.6453360061245546,0.7265371739113886,2.126532002043291,4.744454678120864,-1.4228599146670518,6.970416242724202,2.0485589394417136,2.1329948812518325
8966-4,RENTA BALANCEADA,A,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8966-4A,"Balanced, Conservative",-0.09767041889018335,1.6488686427359265,0.8774005540071572,2.4348052818857973,7.616347524351319,4.382105276036554,0.4156846796694369,3.9530109423792794,4.847291682689647,2.135598802066039,-1.1521677886095594,5.208842357597259,2.038079901103229,3.3974777311777054
8676-2,RENTA BONOS CHILE,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8676-2A,"Domestic Bond, > 365",2.9469046824432077,1.8832072319288538,5.97655944169222,3.21035318413651,1.2533720384055647,2.0084896698591925,3.639571149490095,0.9620967077222535,2.895848667042644,5.458242303335269,-0.4584588556933,8.799451592245353,2.689665124969709,2.1811037017888424
9021-2,RENTA CHILENA,APV,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6.0,P,9021-2APV,"Domestic Bond, > 365",1.9117449879510584,1.4199162894297976,4.563276724539289,2.4008374705364575,2.131568656621785,1.1813934978897969,3.049751831353853,0.8878717796412243,4.390178065030259,6.534856492420596,4.267728260731696,5.440188748780319,3.3800300597101263,1.185907833994284
8956-7,RENTA CORPORATIVA,A,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8956-7A,"Domestic Bond, > 365",3.200239298088281,2.3992195635752562,6.5120582286829265,4.286787462841268,0.8941891645197542,2.4838591674806074,4.810679988183719,1.1816208338461747,4.913372871895749,8.06269666880345,0.43984453111844957,10.696194055019083,3.4382924439328555,2.409309881145474
9106-5,RENTA CORTO PLAZO,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2.0,P,9106-5A,"Domestic Bond, < 365",2.521250899911842,0.5997116668542926,3.135382337271264,0.7287455588626568,1.9155447569595418,0.6551839145611384,1.9959876075817062,0.3618009309476074,2.177458022411849,1.1810560656426754,0.9535590723998011,0.9611401144278,2.1143955467148423,0.7229105381215024
8678-9,RENTA DEPOSITO,A,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8678-9A,"Domestic Bond, < 365",2.6830664888240596,0.04707470801785417,2.7903909020419393,0.13859345157193007,1.9013170662560697,0.26622601011245817,1.8639289749586618,0.08731485137706577,1.835458918768751,0.23246357683862456,0.49846377971807243,0.2192908315789608,1.926005079610782,0.8210718160598237
8357-7,RENTA FUTURA,A,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8357-7A,"Domestic Bond, > 365",3.305717014004772,2.1241546591461837,4.14874006165078,2.5060711292658704,0.6795613793253885,1.8564658922584982,2.6738023519289555,1.0440021500347587,4.684124952572932,5.815749220969053,-41.573314105132845,48.52505443530987,-6.219638420140338,18.29021236373735
8776-9,RENTA INTERNACIONAL,A,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6.0,P,8776-9A,"International Bond, > 365",2.2568918603122823,6.847117049241482,0.9592565576708401,7.5076168156270535,-2.0579755882287443,7.704424290706998,10.217514882782353,11.292400330193354,21.18980514407354,14.946052796087999,-8.361595447909764,11.994003170635413,3.6176340426821163,10.353092485797308
9084-0,RENTA LOCAL UF,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,9084-0A,"Domestic Bond, > 365",3.0590905558945947,1.4270104964073957,4.133262306142127,2.229038426471098,1.3669648018895808,1.4189590863862493,2.430811271928013,0.8353699117858681,2.2613228447491807,3.6680234629986943,2.3477620229825913,5.009484985565064,2.596394471815011,0.926173220618568
8609-6,RENTA NOMINAL,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8609-6A,"Domestic Bond, > 365",1.1544109470706276,1.1522429158610283,4.432077930130651,1.4348986019503602,1.8564436760992287,0.8408596979037543,2.144120328717536,0.49761858342840853,4.006814327053521,2.995876779914355,3.996817331065583,3.24693892683503,2.92410002270731,1.3767130360125073
9145-6,RENTA NOMINAL CHILE,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,9145-6A,"Domestic Bond, > 365",1.941989736461136,0.9973047915339509,4.443421264556968,1.5666901035686458,2.060403177727399,0.8569671190517368,2.4779363807414745,0.5708524780234074,2.2995347484401796,3.085896271899177,-2.1796398492555102,3.155676794865736,1.8210240186591342,2.1731276566998408
8028-4,RETORNO L.P. UF,B,"Fondos de Deuda > 365 Dias Nacional, Inversion en UF > 5 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8028-4B,"Domestic Bond, > 365",4.181754326734999,1.865061260995413,8.219282899618285,4.81382364618088,1.8162346516800154,2.90250716382691,5.6238811211762885,1.3237282547784512,4.797992158789421,11.032627632924937,2.686157624543628,9.432968890545599,4.533796326588768,2.2698562651250547
8577-4,SANTANDER A,APV,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8577-4APV,"Balanced, Aggressive",4.468247181144669,8.648127800119894,6.730764441865911,9.144872866123361,14.77063039405091,7.025682730246957,-8.678003713768634,6.771859215591777,15.24040451042421,8.75847214130414,4.4317543425663075,22.554226290172295,5.848873380237385,8.751430584347606
8159-0,SANTANDER ACCIONES ASIA EMERGENTE,APV,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8159-0APV,Emerging Equity,-0.9211983916991073,11.141383384823454,5.69634461610955,13.413987587519898,23.291407723180193,9.106895028551305,-9.747890285213401,11.911180519291896,25.532926662850453,14.39907608168032,12.059860193437455,21.264601632296813,8.585816890641972,13.763455301688538
8090-K,SANTANDER ACCIONES GLOBAL DESARROLLADO,APV,Accionario Desarrollado,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8090-KAPV,International Equity,11.02001711218139,10.90102855472909,5.273885651415244,13.350837285595743,13.609166459972787,8.966828082974612,-3.7431389843319396,13.334927070191819,30.40060673117462,15.551432618578486,-12.201418099297733,25.082830056717935,6.550547952101948,14.78912711169064
8058-6,SANTANDER ACCIONES GLOBAL EMERGENTE,APV,Accionario Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8058-6APV,Emerging Equity,-3.5242250369577732,11.105918073196147,9.987496924994543,11.569656670114334,19.412515469756286,8.094372311263024,-11.567461553832148,8.193068077346542,18.26653509426659,12.852345979199256,3.6445626901448813,23.623681351253737,5.4318891308138495,12.2566734038315
8160-4,SANTANDER ACCIONES LATINOAMERICA,APV,Accionario America Latina,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8160-4APV,International Equity,-16.171070963115863,16.880320648058916,21.593541006947614,21.910504645383348,7.492201689697331,10.465019100226215,-7.555295900477432,21.651064609926163,15.14758773496574,13.229640740797011,-27.058617442655517,48.1332894611836,-2.658348775720898,18.94974562167008
8488-3,SANTANDER ACCIONES USA,APV,Accionario EEUU,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5.0,P,8488-3APV,International Equity,13.886642837245233,12.82431591844021,8.480053112182029,13.77707451445523,10.24826593899839,9.787629960858538,0.8797603020027855,16.496419226073584,31.730425028450714,19.34489851331702,38.3049883284075,22.00085235433597,16.525346873360824,14.548046319734473
8576-6,SANTANDER B,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8576-6APV,"Balanced, Moderate",3.3434221126108277,6.4180638387085915,6.616598112828309,6.8605405552678995,11.478989080503244,5.693700842819187,-6.291821687423993,5.058547869438832,12.760559459602238,5.65674015052641,6.188433889555078,18.247515110907194,5.491816114688386,6.83640819091116
8287-2,SANTANDER BONOS Y LETRAS,APV,"Fondos de Deuda > 365 Dias Nacional, Inversion UF > 3 años y =<5",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3.0,P,8287-2APV,"Domestic Bond, > 365",4.209274091697979,2.1957392526165744,6.437802952740945,2.833567616144595,1.7974243511011512,1.8558946263777891,3.389091786488474,1.0297507943156265,5.938709212367543,5.651304674281097,6.450723491623855,7.403410985637603,4.689432626872803,1.8975532484310713
8578-2,SANTANDER C,APV,Balanceado Moderado,FM DE LIBRE INVERSION,6.0,P,8578-2APV,"Balanced, Moderate",3.275890537191173,4.506090912742981,5.935078987479381,5.229561337722101,7.407189851730123,4.390470163244534,-1.9229216368378488,3.56242422092461,13.887368144197175,3.634147822451015,5.927082787434723,14.775144788859471,5.646155541599862,5.1773270999240655
8900-1,SANTANDER D,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8900-1APV,"Balanced, Conservative",3.7537493381208265,3.0321536112875886,5.1310765670920855,4.153454267937241,3.044834588836065,2.982303644725257,1.4670491172357414,2.135378471964629,12.297412188469892,5.410453255367225,5.172321689947035,11.952876605830234,5.089557400682154,3.76912547408084
8906-0,SANTANDER DEUDA LATAM,APV,"Fondos de Deuda > 365 Dias Internacional, Mercados Emergentes",FM DE LIBRE INVERSION,6.0,P,8906-0APV,"International Bond, > 365",-3.7892982609867842,8.07729247466307,15.956994259063716,6.46382150975649,10.271615477165463,1.9191287559395425,-5.84581658750456,5.702382154864293,8.634352098370869,5.722775207925543,-2.3185437975684176,27.633290767427805,3.49844677584652,8.956774969252484
9490-0,SANTANDER DEUDADOLAR,EJECU,"Fondos de Deuda > 365 Dias Internacional, Mercados Internacionales",FM DE LIBRE INVERSION,6.0,D,9490-0EJECU,"International Bond, > 365",,,,,,,-3.1180604632506825,2.5971823676450407,10.196349094378498,3.7928265861034185,4.94201085218362,10.474087150841461,1.912291952952283,6.706294578498194
8387-9,SANTANDER E,APV,Balanceado Conservador,FM DE LIBRE INVERSION,6.0,P,8387-9APV,"Balanced, Conservative",3.5682203490893682,2.159838881980064,5.601402307037429,3.0530234337820272,1.4229027028481056,2.1587484944754953,4.373260298895798,1.1863904585691036,9.581329359609203,6.863093539111581,6.63194693793403,9.65316077709768,5.1657277085849,2.7935725188451936
9405-6,SANTANDER F,INVER,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6.0,P,9405-6INVER,"Domestic Bond, > 365",,,,,0.7797533417430502,1.6255694217693621,2.1884638651770594,0.8647171900692979,4.919215522497278,3.338677824808953,4.572832627012757,4.751714898730405,2.056697679671182,1.974193148810624
8057-8,SANTANDER MONEY MARKET,APV,Fondos de Deuda < 90 Dias Nacional,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 90 DIAS,1.0,P,8057-8APV,"Domestic Bond, < 365",2.7243228128165153,0.06555722669724186,3.119168522081095,0.0502294052165985,2.2215002285577157,0.0786176753346472,1.9855887999336463,0.040418167129813234,1.9728548231987553,0.10541444733112135,0.6327055661088377,0.2797035846807569,2.1063877826038135,0.8514610071640243
8908-7,SANTANDER PRIVATE BANKING AGRESIVO,APV,Balanceado Agresivo,FM DE LIBRE INVERSION,6.0,P,8908-7APV,"Balanced, Aggressive",6.93580202828219,8.448322280210228,8.693845994871152,7.611068021877937,15.995745542754536,6.467077058603909,-4.460229383867009,8.369551652203741,16.686440325690334,8.62768569545402,2.200343152189599,20.513093054333577,7.416545444996303,8.11493663686317
