fundRUN,fundName,fundSeries,aafmCategory,svsCategory,svsCategoryId,currency,fundRUNSeries,userCategory,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,x_coord,y_coord,netPatrimony,providedFlow,rescuedFlow,ann_return,ann_stdev,dist_anomaly,netPatrimony_scaled,2015_return,2015_stdev,2016_return,2016_stdev,2017_return,2017_stdev,2018_return,2018_stdev,2019_return,2019_stdev,2020_return,2020_stdev,cluster
8886-2,ACTIVA E,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE LIBRE INVERSION,6,P,8886-2A,"Domestic Bond, > 365",0,0.000839068,-7.59E-05,0.001486168,0.001051411,0.004796064,0.006281606,0.003387342,-0.003977357,-2.82E-05,-0.001487726,-0.001842964,0.005813841,0.00429878,0.00281977,0.004557287,0.004821664,0.00511087,0.003568935,0.006966817,0.00468061,-0.002524402,-0.005454845,0.010869465,0.004118005,0.005096269,0.002735265,0.005592929,-4.26E-05,0.001832757,0.00105574,0.000741918,-0.002312071,-0.000970659,-0.00129274,0.003865008,0.003916982,0.002996087,0.002174569,0.000896232,0.002261345,0.00280393,0.002295011,0.001395039,0.000614198,-0.001377927,0.002665638,0.003568352,0.002550012,0.000812375,0.006082425,0.005606245,0.008944296,0.011338196,0.009669832,0.00660766,0.003213316,-0.01598558,-0.012544103,0.013103334,0.00208626,-0.006843448,-0.006708801,0.027884453,0.012893804,0.001969301,0.001385498,0.006771899,-0.005464657,0.004207481,0.002668316,8.42E-05,0.006372362,13.966227,8.546156,8203252434,21193223.8,3972910.935,3.102637693,1.999275619,0,11.06619181,1.043396629,1.036341459,4.034107324,1.512488857,1.638842395,0.906633638,2.047082818,0.482209481,3.701157624,3.261207847,3.902706989,3.472379211,0
8555-3,ACTIVO AGRESIVO,B,Balanceado Agresivo,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8555-3B,"Balanced, Aggressive",0,0.036678791,-0.007114233,-0.008477014,0.011446871,0.020966508,0.049347404,-0.033217387,-0.03270271,0.067816686,0.034360088,-0.024878408,-0.07796544,-0.036963138,0.033012461,-0.005658798,0.056802954,-0.046640473,0.035096502,0.037658831,-0.027203381,-0.026638155,0.064245148,0.013733978,-0.009969161,0.027944245,0.030835314,0.015133403,0.024411856,-0.007881401,0.000826236,-0.032586291,0.028927475,0.018097161,0.000410908,-0.006643665,0.035427494,-0.044930269,-0.00228796,0.015741043,-0.005465562,0.001210666,0.015678636,0.023161375,-0.014616663,-0.028428759,-0.017804439,-0.028586448,0.03425136,-0.000372285,0.027577797,0.020214959,-0.022838445,0.013516979,0.022306697,-0.007102663,0.0296918,0.018377747,0.076114469,-0.021390285,0.037158465,-0.046860221,-0.116226694,0.079520113,-0.001901036,0.055452492,-0.009192628,0.058448282,-0.012217803,-0.024985527,0.092692273,-0.013699048,0.033426665,-32.97645,-1.4982347,8536212038,15074399.63,7248169.474,7.59187398,12.68772676,0,11.10946718,11.38742936,11.92927014,9.353355944,13.61282176,10.19161473,6.919849536,-8.514759745,7.400432955,16.3353735,9.598031018,4.27470266,21.30400996,9
8377-1,ACTIVO CONTROLADO,B1,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8377-1B1,"Balanced, Conservative",0,0.008386133,0.003354218,-0.002864307,0.004650018,0.0019834,0.016107637,-0.002134575,-0.009090865,0.011042448,0.003918322,-0.005691007,-0.004729941,-0.000314107,0.007210858,0.000511377,0.009583062,-0.003797844,0.008841832,0.01247744,-0.001751591,-0.003750956,-0.009089241,0.012725689,0.002718682,0.011369638,0.01345073,0.006377,0.003600955,-0.005104949,0.005006434,-0.003354138,0.004150058,0.001336737,-0.001701014,0.008923411,0.008475988,-0.000309224,0.002758177,0.00229851,0.00252005,0.003009212,0.006001287,0.003305609,0.000262999,-0.006986265,0.000721946,0.000595011,0.009391205,0.002353777,0.01216813,0.008990916,0.005277351,0.013856363,0.016418461,0.008132421,0.00812819,-0.019280429,-0.00517489,0.007912827,0.01671565,-0.021938215,-0.037506269,0.03477164,0.015771456,0.013290263,-0.005307206,0.021781102,-0.013358747,0.001984121,0.022930898,-0.002205882,0.016718825,-9.222292,6.203624,18394824925,20449948.91,17901941.51,4.860812843,4.464406523,0,12.39080924,,,,,,,1.421484738,1.132155909,5.984831458,3.469387364,2.823592763,7.474055182,7
9043-3,ACTIVO EQUILIBRADO,B,Balanceado Moderado,FM MIXTO,4,P,9043-3B,"Balanced, Moderate",0,0.012668282,0.000249344,-0.006898309,0.003588476,-0.002071681,0.041627769,0.001024253,-0.018058716,0.029768608,0.00544856,-0.013534785,-0.018933256,-0.019659606,0.016964448,-0.007760133,0.029757933,-0.023081377,0.019953275,0.024665831,-0.015493407,-0.00686306,0.006601015,0.000264648,-0.001383109,0.01606399,0.033365065,0.005476514,0.008380217,-0.006541255,0.015423942,-0.0093199,0.014682249,0.009514335,-0.00554184,0.006161129,0.022101904,-0.022862286,1.96E-05,0.009527367,-0.001567747,0.001707123,0.010737642,0.01282976,-0.006965735,-0.018537425,-0.008316721,-0.014050296,0.021738896,0.00131935,0.019393866,0.011661965,-0.007444695,0.015357558,0.016889045,0.002457588,0.016655715,-0.003842638,0.027216221,-0.005968762,0.026999852,-0.027056109,-0.075006987,0.050940379,0.006408894,0.03469527,-0.006103848,0.033143026,-0.011716674,-0.009356292,0.052095018,-0.009023341,0.024787124,-14.612866,0.40417963,26359604472,25272206.33,14921674.2,5.444295363,6.909690551,0,13.42600629,5.353305614,6.119942703,2.389507767,6.417200969,9.043143397,4.264036467,-3.754073857,4.142125825,9.705171584,4.050003261,3.2309816,13.06075583,7
9067-0,ACTIVO MODERADO,B,Balanceado Moderado,FM MIXTO,4,P,9067-0B,"Balanced, Moderate",0,-5.77E-06,0.005214921,-0.010663195,0.000384094,0.003401467,0.028442362,0.011030413,-0.002807007,0.005089177,0.003029455,-0.008070081,-0.002166841,-0.009534137,0.011604673,-0.005716719,0.023937297,-0.013857071,0.015108184,0.021720898,-0.008851343,-0.00488276,-0.000906702,0.007477842,-0.001049962,0.013134489,0.020870541,0.004559501,0.005882965,-0.003692249,0.007857536,-0.007185538,0.014951067,0.004389468,-0.00697849,0.01087435,0.015785416,-0.011473572,0.001008224,0.005899998,0.000224617,0.002284613,0.008364372,0.007521102,-0.003180991,-0.013256028,-0.003747828,-0.006991038,0.015470441,0.001688145,0.015251942,0.011751516,-0.003197379,0.015101633,0.016866427,0.00446462,0.013345094,-0.0070094,0.02188259,-0.005463371,0.027527268,-0.023673001,-0.063052605,0.046685871,0.007508638,0.030161974,-0.008292887,0.031132945,-0.010511601,-0.007506314,0.044782471,-0.011041168,0.023227393,-13.472223,0.9538817,25335089912,36019771.66,18166514.58,5.271602258,5.490841131,0,13.29284824,3.505818253,3.599469829,3.579284048,4.600568839,6.616575524,3.137115968,-1.35292186,2.526271079,8.748122289,3.464570662,3.11499009,11.43410222,7
8448-4,ACTIVO POTENCIADO,B,Balanceado Agresivo,FM MIXTO,4,P,8448-4B,"Balanced, Aggressive",0,0.017228146,-0.00746375,0.015707253,-0.000400601,-0.000800189,0.020528047,-0.027166494,-0.02321852,0.055406635,0.015159914,-0.013216508,-0.050959748,-0.029505997,0.035431614,-0.004297769,0.029751313,-0.032970755,0.029539737,0.029370918,-0.024545967,-0.005138624,0.023149378,0.000635684,-0.000677985,0.016714869,0.043723717,0.012451259,0.014502293,-0.013526815,0.022386473,-0.017566957,0.025218927,0.011530234,-0.005245385,0.001611536,0.029304636,-0.03430962,-0.001633422,0.013103174,-0.003035912,0.001399853,0.013010517,0.01782367,-0.010896827,-0.023738079,-0.012982811,-0.020905364,0.027529451,0.000727694,0.023176028,0.018388577,-0.018951413,0.015511338,0.021557142,-0.003844694,0.025868632,0.01520191,0.068481053,-0.020927039,0.037377709,-0.040980779,-0.106144678,0.072789122,-0.002658851,0.051640407,-0.008064106,0.051427511,-0.012443235,-0.02296701,0.082183926,-0.016013414,0.032137431,-29.504753,-3.936809,16069486093,12406619.36,9466486.161,6.594510661,10.38060499,0,12.08858067,5.014354224,8.14569102,4.909577211,9.017835098,11.59018272,6.208363607,-6.176315111,5.782201291,15.17835302,8.532224631,3.358072398,19.31985063,9
8755-6,AHORRO A PLAZO,A,Fondos de Deuda < 365 Dias Nacional en pesos,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,8755-6A,"Domestic Bond, < 365",0,0.00138073,0.002032869,0.000872999,0.002908103,0.002955228,0.001912346,0.000751396,0.001722916,-0.001219725,0.001126841,0.00185385,0.004070603,0.003708015,0.004352676,0.003573335,0.002777512,0.002624791,0.002866211,0.003463763,0.00225853,0.001879144,0.000616509,0.003556512,0.004527625,0.002043966,0.002371641,0.003156487,0.002024634,0.001410046,0.002098666,0.001708409,0.001034181,0.000933073,0.001020248,0.001747925,0.002824991,0.00169612,0.001139441,0.00226486,0.0012306,0.001619252,0.002071696,0.001436669,0.000771397,0.00052899,0.001665294,0.002168176,0.002029743,0.001604274,0.003199285,0.002956676,0.004200244,0.004702585,0.004402184,0.002285891,0.002173699,-0.001702402,-0.001667199,0.003143836,0.002551427,-0.001053341,0.003430701,0.005589128,0.00373253,0.000153237,-0.000825393,0.000577984,-0.000824968,0.001828448,0.002650628,-0.0006353,0.002854902,25.573332,-6.757423,51651303667,250150157.4,204425578.3,2.373065315,0.525896947,0,16.71321496,1.641211397,0.398439658,3.213156428,0.358675882,1.972165084,0.231590648,1.671662598,0.193427443,2.556747726,0.759046095,1.469541117,0.783073853,5
8263-5,AHORRO CAPITAL,A,"Fondos de Deuda > 365 Dias Nacional, Inversión en UF < 3 años",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8263-5A,"Domestic Bond, > 365",0,0.009736605,0.007217519,-0.006502259,0.004905377,0.005590144,0.009610636,0.006017287,-0.000469133,-0.000821992,-0.000830944,-0.002768403,0.009195252,0.007962508,0.00262727,0.001845131,0.006851516,0.003301679,0.004043936,0.007843012,0.006134842,-0.004864427,-0.009937019,0.014815496,0.006345642,0.0068368,0.001512988,0.004171552,-0.000728273,2.14E-05,-0.001708435,0.00311985,-0.004324147,-0.006046738,0.001748043,0.005633467,0.003283382,0.004427856,0.001480954,-0.000258784,0.00586658,0.003865461,0.003572594,0.002620026,0.000601266,-0.004205187,0.001656495,0.001666659,0.006244647,0.000276642,0.007373886,0.007380739,0.010074776,0.008580527,0.009975613,0.007782505,0.002931564,-0.01791585,-0.013301896,0.015347879,0.009007747,-0.012897783,-0.015991899,0.023370609,0.010343447,-0.002000333,-0.001073462,0.01186559,-0.008632165,0.009080082,0.010948232,0.00094348,0.013534177,7.017978,17.927448,65404815056,219160126.3,206234471.7,3.57581055,2.511469078,0,18.50078414,3.199567374,1.868824075,4.115504827,2.295039057,1.020352405,1.386258331,2.146393208,0.93722011,3.864091553,3.552026539,2.553024891,4.153575048,0
9291-6,AHORRO CORTO PLAZO,VIVIENDA,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,9291-6VIVIENDA,"Domestic Bond, < 365",0,0.007706144,0.006941269,-0.002646461,0.005816432,0.003929581,0.006401368,0.004403257,0.003943962,-0.002466458,0.001971949,1.80E-05,0.005459201,0.005889651,0.003631557,0.002583635,0.006021377,0.00335239,0.003361058,0.005346607,0.003294628,-0.000306766,-0.001492412,0.008436832,0.003921658,0.006573757,0.002899663,0.004383797,0.002060999,0.002426555,0.000108715,0.004060932,-0.000180596,-0.002112418,0.004824457,0.005142257,0.004096715,0.005221313,0.001787303,0.001134002,0.005908695,0.003566415,0.003602356,0.002849774,0.0025784,-0.000980421,0.002633427,0.001816009,0.004399646,0.002150381,0.004098596,0.005851267,0.005797013,0.005246995,0.005731946,0.004509332,0.003720526,-0.005364648,-0.000259875,0.00892898,0.005547809,-0.00056809,0.001171498,0.007157925,0.007896302,-0.003142094,0.000258866,0.007834767,-0.000887091,0.007310168,0.007941727,-0.000777389,0.005419394,19.250305,-3.3671,5171123724,3528974.693,2291403.687,3.968173538,1.056426543,0,10.67210046,,,4.081687345,0.979598931,3.057047716,0.908919096,3.051459684,0.65594931,4.108642912,1.314288205,3.463122953,1.542194919,5
8240-6,AHORRO ESTRATEGICO,A,Fondos de Deuda > 365 Dias Orig. Flex,FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8240-6A,"Domestic Bond, > 365",0,0.010760804,0.005958508,-0.008310902,0.004778907,0.00513799,0.01192086,0.006589262,0.000515612,-0.002160112,-0.002260186,-0.00449754,0.010114537,0.009927859,0.005036203,0.003640296,0.006787546,0.005571498,0.007771102,0.015195175,0.012185713,-0.005432217,-0.021239743,0.020677781,0.007435449,0.008931879,0.002862873,0.006171962,-0.001295425,-0.000306386,-0.00173624,0.002256466,-0.004665815,-0.005408694,0.000288809,0.007288653,0.005377755,0.005627291,0.002803376,0.000955826,0.00632357,0.00320712,0.005071464,0.003203504,0.000375637,-0.004329411,0.002560379,0.003658437,0.007517272,0.002341732,0.013326871,0.00783846,0.015531469,0.014554827,0.01835925,0.012742805,0.000463381,-0.027620774,-0.040622456,0.022134634,0.009893021,-0.020501286,-0.030447302,0.031735662,0.010602602,-0.003048225,0.000810175,0.022453907,-0.017121424,0.010472925,0.011541558,0.00952982,0.018616553,0.73365736,26.313162,32124709480,30059597.02,75939933.63,4.212258902,4.097894811,0,14.17530759,2.859263192,2.223254515,6.113823031,3.847609211,1.43706369,1.629813769,2.981033434,1.019615584,3.767154457,6.894920082,2.452173829,6.52346137,0
9222-3,AHORRO MP,APV,Fondos de Deuda < 365 Dias Nacional en UF,FM DE INV.EN INST.DE DEUDA DE C/P CON DURACION <= 365 DIAS,2,P,9222-3APV,"Domestic Bond, < 365",0,0.007706144,0.006941269,-0.002646461,0.005816432,0.003929581,0.006401368,0.004403257,0.003943962,-0.002466458,0.003728177,0.000912263,0.00553878,0.006135559,0.003093497,0.002284793,0.005872654,0.00234946,0.001528321,0.005099631,0.002386768,-0.000982523,-0.001612323,0.007569125,0.003146187,0.007327185,0.00271656,0.003293205,0.00100859,0.001081673,-0.000891484,0.002907769,-0.000977437,-0.003733133,0.004998545,0.004265345,0.003119597,0.004771498,0.000847498,-0.000202605,0.00599838,0.002513421,0.002325584,0.002603427,0.001951295,-0.001853714,0.00132045,0.00086261,0.003692826,0.001386332,0.002985423,0.005359746,0.005552797,0.003466547,0.005117104,0.004044092,0.00361398,-0.006086714,0.002032543,0.006564109,0.003954933,-0.000674459,-0.000913386,0.003796245,0.007243711,-0.003130559,0.001227484,0.011112155,-0.001381976,0.006133897,0.008459036,-0.0013775,0.004725135,19.212517,-4.3013206,1009214009,3198509.901,2127168.2,3.232542229,1.087925397,0,10.1311694,,,3.420358367,1.003638341,2.216846419,1.08129185,2.131814998,0.751981826,3.45070729,1.184732118,3.080241112,1.666401853,5
9539-7,AHORRO PLUS,IT,Fondos de Deuda > 365 Dias Orig. Flex,FM DE LIBRE INVERSION,6,P,9539-7IT,"Domestic Bond, > 365",0,0.005792634,0.004324793,-0.002823102,0.004147356,0.004937391,0.008905339,0.004866159,-0.000255947,-0.000133768,-0.00224858,-0.004889056,0.009314139,0.009587488,0.008086304,0.00396478,0.007269301,0.004729003,0.005951972,0.01007084,0.00735267,-0.003882151,-0.011623726,0.015592893,0.006855104,0.007791773,0.003261241,0.006403908,0.000104339,0.001194929,0.000547126,0.00262242,-0.002652654,-0.002157723,0.000340192,0.006001541,0.004201043,0.00245895,0.000937343,0.001441276,0.002311819,0.002358914,0.003439057,0.003631424,0.000529685,-0.000788159,0.004469889,0.005627365,0.004219187,0.003966446,0.003592158,0.003583825,0.003454004,0.005951937,0.008895465,0.0039389,0.002747913,0,0,0,0,0,0,0,0.003795089,0.00461988,-0.000258665,0.001444742,-0.00111767,0.002432292,0.001542846,0,0.001167527,19.459602,0.4938681,922272253,11452054.79,11489202.65,2.625903693,0.787100992,0,10.11986942,,,,,,,2.643018288,0.67356385,3.669267834,0.931812177,1.251248212,0.632474843,5
8135-3,ALIANZA,B,"Fondos de Deuda > 365 Dias Nacional, Inversión en Pesos",FM DE INV.EN INST.DE DEUDA DE MEDIANO Y LARGO PLAZO,3,P,8135-3B,"Domestic Bond, > 365",0,0.000281612,-0.000647596,0.005593629,-0.000182053,0.004909022,0.001930081,-0.002382071,-0.001404056,-0.012158809,0.000577389,-0.003180028,0.004046078,0.007169961,0.017026328,0.008127036,0.002497189,0.004208956,0.004561412,0.00817677,0.004460375,0.002840757,-0.006780918,0.012163241,0.008371949,0.00374354,0.004363046,0.008126822,0.001873781,0.003937257,0.004708715,0.000444123,0.000364665,0.000689484,0.000891212,0.003034389,0.006682572,0.002461712,0.003152991,0.00439951,0.001089975,0.00193771,0.002598334,0.003130152,-0.000351495,-0.000616792,0.004768008,0.00563212,0.003564345,0.003784976,0.007879718,0.005065333,0.009806917,0.016086709,0.013170485,0.005886474,0.002387125,-0.011254184,-0.012690129,0.007669803,0.001348874,-0.007087581,-0.008939817,-0.007479633,0.009407149,0.002158215,0.011310034,0.005017075,-0.002345905,0.004944001,0.004677823,0.002855718,0.009933975,12.5113,5.9427567,1534557515,395470.0093,1436431.841,3.562355985,1.990718831,0,10.19944926,-0.675327952,1.630472182,6.618128573,2.087761342,3.26225991,0.826782868,2.854633559,0.68849164,4.842208721,3.117133442,1.437361697,2.382849198,0
8859-5,ALIANZA PACIFICO,A,Accionario Países MILA,FM DE LIBRE INVERSION,6,P,8859-5A,International Equity,0,0.01264052,-0.030286206,0.015800612,-0.020940455,0.006267342,0.008314982,-0.044215486,-0.007146613,0.041239581,-0.035629238,-0.01844159,-0.026289223,-0.000983581,0.061455794,0.00928701,-0.014777173,-0.011467486,-0.006581128,0.026612203,-0.050320223,0.021411432,-0.064232691,0.001066745,-0.018955251,0.008360017,0.088307361,-0.000572039,0.01791484,0.022650953,0.026753644,-0.00546807,0.020008215,-0.024011664,-0.011129008,-0.015221989,0.056584709,-0.061999322,0.008990255,0.037843951,-0.052761995,0.044048622,0.045233606,0.011542662,-0.019001531,-0.089891505,-0.051719484,0.036042862,0.041978276,-0.015889933,0.023764673,0.025560796,-0.028839841,-0.000522661,-0.010638433,-0.00559486,0.041793571,0.029196509,0.053323554,-0.020299867,0.059694176,-0.072243212,-0.256403722,0.031795977,0.015230324,0.050197137,-0.054440932,0.017098072,-0.014463849,-0.02787306,0.190314319,-0.002861214,-0.007278998,-27.292063,-10.930854,76871943.71,188370.0415,131015.8718,-1.470350333,17.81858608,0,10.00999119,-7.320856377,8.97560716,-3.403301825,12.00448834,13.02351604,10.56439876,-9.910196937,16.9393806,9.174791325,9.508760775,-17.00252313,36.95478918,9
8979-6,ANDINO RETORNO TOTAL,S,Accionario Países MILA,FM DE LIBRE INVERSION,6,P,8979-6S,International Equity,0,0.025916067,-0.023987864,0.022277234,-0.027081474,0.006277685,0.011358503,-0.039923731,-0.018505185,0.048181597,-0.035035769,-0.024676313,-0.026681391,0.006720838,0.062409784,-0.002902374,0.00031428,-0.033406888,0.011387118,0.051070995,-0.057132556,0.032971892,-0.078112328,0.008385636,-0.005746477,0.026275989,0.055809213,0.017713182,0.01296332,-0.025637385,0.055636021,0.00153802,0.062564432,0.024919751,-0.018728541,0.055982022,0.031473318,-0.052264377,-0.007235233,0.027815237,-0.039419217,-0.020152871,0.017210195,-0.005341,-0.017714251,-0.011341223,-0.031541602,-0.028324898,0.045702912,0.003220899,-0.002766074,-0.01051371,0.004050931,0.006304534,0.020362124,-0.011728873,0.016702207,0.024541682,0.020472285,-0.001208831,0.000641546,-0.02224146,-0.051883712,-0.029608592,0.028499454,0.009198342,0.012358782,-0.011781537,-0.017103348,-0.017776878,0.002574242,0.014953975,-0.022647039,-23.40835,-4.2325077,492298263.2,1809898.519,141882.4715,1.646397583,10.46244834,0,10.06398491,,,-0.75417682,14.82921615,29.85593889,10.6669137,-15.83877177,8.128947459,7.082453137,4.382351049,-8.232461969,8.099639693,9
8131-0,ASIA,A,Accionario Asia Pacifico,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8131-0A,International Equity,0,0.026657101,0.009810775,0.002822859,0.007896231,0.002663189,0.026303513,-0.050430017,-0.058562144,0.07998348,0.025247502,-0.007132895,-0.07858388,-0.061190297,0.032998506,-0.00861834,0.055459795,-0.07741304,0.052079868,0.046575581,-0.012833032,-0.006975858,0.03436625,-0.005084601,0.008848727,0.023280707,0.028017846,0.007759899,0.030350024,0.011114007,0.013072088,-0.031976059,0.024350018,0.040993678,0.026079021,-0.032731316,0.024064204,-0.041419149,-0.013216564,0.023806804,0.021605728,0.007194119,-0.012237698,0.047548301,-0.01313341,-0.044407502,-0.026942215,-0.040096097,0.013459879,0.006220395,0.043439138,0.008544897,-0.010119816,-0.003431496,0.028327301,-0.011373401,0.050250673,0.046476811,0.115022084,-0.060082712,0.032681827,-0.999283747,-0.122863248,0.081607795,-0.003128128,0.099535584,0.094634703,0.048701637,-0.026650756,0.033510421,0.066231712,0.073706657,0.057680684,-29.452204,4.1448555,3866917992,7354316.658,14255305.38,-65.82747205,43.91336643,0,10.50259045,5.972196796,13.07548389,3.991387701,15.51372339,14.62735736,8.385948104,-9.178392798,10.45360807,22.32200865,15.65942975,-99.90153218,110.3270124,4
8820-K,ASIA EMERGENTE,A,Accionario Asia Emergente,FM DE LIBRE INVERSION,6,D,8820-KA,Emerging Equity,0,-0.006502828,0.017431924,0.052140557,-0.012748193,-0.011762357,-0.01475962,-0.061453976,-0.01998161,0.059461089,0.004197562,-0.017015406,-0.08447873,-0.034488285,0.049728303,-0.023728881,0.034753025,-0.025125145,0.029454342,0.045010268,-0.017710493,-0.043802454,-0.00223462,-0.032440577,0.020520893,0.031427527,0.051287026,0.018395868,0.04242469,-0.003391273,0.026059107,-0.022017263,0.00986277,0.038114445,0.018442843,-0.032579953,0.04955602,-0.068442706,0.000760184,-0.000495163,0.033863277,-0.02219907,-0.024601986,0.037270717,-0.047387898,-0.074533737,0.00993035,-0.008268495,0.019816623,0.015493128,0.055603626,0.017862225,-0.051136279,0.016661494,0.011326967,-0.012471144,0.022304365,0.048926884,0.099495222,-0.02910544,0.015616634,-0.007518593,-0.080816943,0.067286331,-0.033732124,0.10060018,0.008136861,0.072247585,-0.004661812,0.003666512,0.062574488,-0.012900394,0.084416068,-32.38949,-30.992516,4352300487,37617937.28,8220871.13,6.765831596,14.06999235,0,10.5656765,-1.662768938,11.79380201,-2.633104123,12.10410584,18.907414,9.166478362,-15.84609974,12.88663179,20.33149272,14.28685827,17.28095507,18.65358548,8
8438-7,ASIA EQUITY,A,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8438-7A,Emerging Equity,0,-0.009175235,0.003237764,0.02183753,-0.009901304,-0.00445054,-0.010786305,-0.058569219,-0.017811525,0.050156787,0.004263828,-0.010164072,-0.081280538,-0.045737682,0.054563474,-0.019580127,0.034591302,-0.025694004,0.047599596,0.052382741,-0.017144792,-0.032050209,-0.008258294,-0.029951424,0.026990056,0.03034799,0.05571449,0.018867591,0.039248469,-0.002368741,0.026402065,-0.024871501,0.006473355,0.043396751,0.020821623,-0.032409056,0.042492017,-0.065480933,0.000634563,0.005272613,0.027688205,-0.022243909,-0.0133228,0.035592848,-0.049620693,-0.065447193,0.009425451,-0.001016178,0.012556819,0.011837512,0.059206162,0.017927216,-0.043150894,0.013882703,0.012383087,-0.016860697,0.020894152,0.049247369,0.105104808,-0.025309628,0.017442708,-0.013051364,-0.095933163,0.065313589,-0.038134705,0.102324041,-0.000277032,0.067155425,-0.002832082,0.011422612,0.06321355,-0.00992197,0.089839669,-33.59484,-30.246632,591856215.5,2200363.751,2006088.072,7.077582255,14.0117234,0,10.07692464,-4.399001569,9.188034471,0.350670015,13.23400234,19.29174327,9.583149215,-13.55555724,12.05629636,21.54241433,14.35919806,14.15483747,19.68171556,8
8517-0,ASIATICO ACCIONARIO,B,Accionario Asia Emergente,FM DE INVERSION EN INSTRUMENTOS DE CAPITALIZACION,5,P,8517-0B,Emerging Equity,0,-0.002436532,0.010211945,0.047311168,-0.021365696,-0.007056234,-0.027554913,-0.055891389,-0.010849275,0.073201982,0.003008938,-0.022461241,-0.073268429,-0.02772817,0.068940455,-0.028316265,0.029705266,-0.011533022,0.04772167,0.058811255,-0.014054834,-0.027682023,0.002814206,-0.02478612,0.029389264,0.032117361,0.056682,0.020044071,0.050164005,-0.00186889,0.031627888,-0.022381847,0.007356524,0.044682099,0.016770492,-0.031363662,0.053929363,-0.070753536,0.009461944,0.004250847,0.027620207,-0.016550812,-0.006069034,0.047073997,-0.042321819,-0.063457922,0.011847658,0.001660346,0.012819725,0.004451891,0.057526029,0.018380283,-0.047848202,0.016080893,0.01105962,-0.008097315,0.027338222,0.050526677,0.107442079,-0.020501472,0.01721115,-0.000300697,-0.076762524,0.071468093,-0.034584853,0.110065611,0.01604631,0.071041031,0.00257686,0.008654887,0.064398245,-0.005729854,0.08939298,-32.21684,-30.186325,988582783,1492608.586,1132403.719,11.77585347,14.19863523,0,10.12848792,-1.99603785,12.35002121,6.902325756,13.03750713,21.89346671,9.923242425,-9.933407649,12.73021289,22.87282319,14.45477334,23.42787423,18.71814749,8
8193-0,BALANCEADO CONSERVAD,A,Balanceado Conservador,FM DE LIBRE INVERSION,6,P,8193-0A,"Balanced, Conservative",0,0.009691785,0.00493811,-0.000532611,0.006209469,0.000449725,0.015778376,-0.007933188,-0.011132457,0.015778145,0.006979123,-0.006602666,-0.017419466,-0.004034484,0.005998541,-0.001528611,0.01617678,-0.012936697,0.01109821,0.013582315,-0.003992843,-0.006458222,-0.011457097,0.008362755,0.003134383,0.013854712,0.015372257,0.007147726,0.007694855,-0.005142895,0.007524236,-0.001833917,0.008368587,0.000490009,-0.030724959,0.023259356,0.0141176,-0.006029778,-0.003853214,0.008837366,-0.005029125,-0.006481697,0.006611845,-0.000506949,0.000313883,-0.012253464,0.005292574,0.007472493,0.013793117,-0.004856245,0.008619084,0.00305053,0.005044464,0.013602497,0.00763242,0.002266259,0.009342842,-0.044310579,-0.051695547,0.02700265,-0.001777101,-0.041204888,-0.06708474,0.038462169,-0.012861078,0.009384829,-0.001560252,0.00183824,-0.028162633,0.000780386,0.023837854,0.014932611,0.025639887,-5.415569,8.555791,2632143550,3113692.996,7530019.453,0.486282756,6.004987619,0,10.34210454,3.371487075,3.159097828,1.438969255,3.516025337,4.594071505,4.884056405,-0.584657934,2.379412677,-2.691933166,8.328007617,-6.434881343,10.49367142,7
